CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15070,15.810927,0.363636,246.29,246.29,0,0,0.181818,0.181818,0,0,0,4,500,149.886496,23.3231,0,11
C15071,44.613002,0.363636,281.7,281.7,0,0,0.083333,0.083333,0,0,0,2,7500,401.455848,75.081916,0,12
C15073,2342.724406,0.909091,0,0,0,4697.170219,0,0,0,0.333333,7,0,8000,6049.990217,517.090852,0.090909,12
C15074,3164.714813,1,839.65,815.65,24,96.764357,0.5,0.416667,0.083333,0.083333,1,7,4000,740.325412,1010.532573,0,12
C15075,2068.865586,1,0,0,0,1285.834671,0,0,0,0.166667,2,0,2500,607.215424,496.404113,0,12
C15076,0,0,265.76,0,265.76,0,0.916667,0,0.916667,0,0,11,1500,288.141157,14.094123,0,12
C15077,14.891908,0.818182,59.8,59.8,0,0,0.166667,0.166667,0,0,0,2,500,98.211239,119.964053,0,12
C15078,1367.301373,1,231.41,0,231.41,0,1,0,1,0,0,16,2500,107.242408,257.56864,0,6
C15079,299.82542,1,480,130,350,416.566286,1,0.142857,0.857143,0.428571,3,8,1000,113.970639,100.59858,0,7
C15080,0,0,0,0,0,253.887233,0,0,0,0.111111,1,0,500,2437.932505,,0,9
C15081,1176.088299,1,0,0,0,1106.360593,0,0,0,0.166667,4,0,1200,27.832777,7751.321328,0,12
C15082,1164.125671,1,0,0,0,3087.004701,0,0,0,0.25,5,0,3500,244.853194,748.670976,0,12
C15083,25.499945,0.727273,62.53,62.53,0,0,0.083333,0.083333,0,0,0,1,1700,1637.518241,110.864194,0.090909,12
C15084,3646.30636,1,594.88,133.9,460.98,3281.891728,0.416667,0.166667,0.333333,0.5,15,9,9000,732.79341,1135.596349,0,12
C15085,164.583178,0.454545,1489.28,918.48,570.8,0,0.333333,0.25,0.25,0,0,8,3500,1858.087268,176.445411,0,12
C15086,2980.628942,1,1352.52,1352.52,0,0,0.083333,0.083333,0,0,0,1,10000,782.875155,760.415003,0,12
C15087,3350.186138,1,0,0,0,2887.013513,0,0,0,0.5,10,0,4500,1161.817205,902.109479,0,12
C15088,1101.8547,1,0,0,0,38.930597,0,0,0,0.083333,1,0,2100,292.271318,282.262223,0,12
C15089,468.294595,1,4164.14,3215.54,948.6,0,1,1,1,0,0,53,4000,3958.926162,203.066713,1,12
C15090,63.928065,1,183.6,0,183.6,0,1,0,1,0,0,12,1500,141.055898,171.950243,0,12
C15091,906.613422,0.888889,0,0,0,2222.768202,0,0,0,0.666667,11,0,3000,1450.04403,229.914965,0.142857,9
C15092,798.693995,1,0,0,0,1865.808018,0,0,0,0.666667,11,0,3000,180.865117,301.842645,0,12
C15093,3.750633,0.181818,159.6,0,159.6,879.373487,0.166667,0,0.083333,0.083333,2,2,4500,966.963956,14.83825,0,12
C15094,1281.842665,1,0,0,0,371.667107,0,0,0,0.333333,4,0,1500,576.243687,407.81451,0,12
C15095,863.130387,1,37.3,37.3,0,0,0.166667,0.166667,0,0,0,2,1000,164.343581,176.441403,0,12
C15096,50.302615,0.636364,0,0,0,575.797773,0,0,0,0.166667,2,0,500,511.341658,186.033645,0,12
C15097,33.817964,0.909091,232.45,0,232.45,0,0.833333,0,0.833333,0,0,10,1800,243.407128,141.988053,0.363636,12
C15098,559.917793,1,4760.11,2907.18,1852.93,19.930337,1,1,1,0.083333,1,85,4000,3632.719723,239.701062,0.181818,12
C15099,2671.979402,1,1469.66,1427.43,42.23,2150.272488,0.666667,0.583333,0.166667,0.25,19,43,3000,4047.049777,1682.737989,0,12
C15100,814.781581,1,832.7,832.7,0,757.375098,0.666667,0.666667,0,0.333333,7,19,4000,265.237605,226.573606,0,12
C15101,1184.434511,0.818182,99.8,99.8,0,3445.51955,0.083333,0.083333,0,0.583333,48,2,3000,3497.925485,512.876256,0.111111,12
C15102,3.198999,0.090909,45.87,0,45.87,0,0.083333,0,0.083333,0,0,1,3000,89.700598,14.369082,0,12
C15103,33.267171,0.909091,341.45,0,341.45,0,0.833333,0,0.833333,0,0,17,5000,361.47312,156.23979,0.9,12
C15104,261.462528,1,2893.57,1690.63,1202.94,0,1,1,1,0,0,71,10000,2567.609796,182.974604,1,12
C15105,2659.411879,1,177.62,177.62,0,1831.115496,0.166667,0.166667,0,0.583333,19,4,4000,577.131439,624.924987,0,12
C15106,8.077527,0.545455,125,0,125,0,0.545455,0,0.454545,0,0,6,1500,155.940858,97.910986,0.714286,11
C15107,115.937936,0.272727,0,0,0,1529.395551,0,0,0,0.083333,4,0,1800,109.424145,229.044312,0,12
C15108,69.37782,0.545455,588.02,71.3,516.72,0,0.333333,0.083333,0.333333,0,0,5,7000,1596.674994,241.434175,0.4,12
C15109,61.588389,0.818182,250,39,211,0,0.666667,0.083333,0.666667,0,0,12,1000,282.556704,149.753219,0.111111,12
C15110,2.081357,0.181818,26.49,26.49,0,0,0.083333,0.083333,0,0,0,1,7500,78.573329,42.09528,0,12
C15111,3092.189629,1,60.82,0,60.82,2361.473149,0.25,0,0.166667,0.5,17,3,3500,856.196277,889.485238,0,12
C15112,564.325877,1,0,0,0,36.998782,0,0,0,0.083333,1,0,600,239.847051,336.627401,0,12
C15113,10.684577,0.181818,300,0,300,0,0.25,0,0.25,0,0,3,4000,368.807294,,0,12
C15114,2067.148279,1,792.68,441.9,350.78,446.493825,0.583333,0.25,0.5,0.333333,7,21,3500,697.332323,611.827896,0,12
C15115,966.732798,1,1093,1093,0,247.199642,0.333333,0.333333,0,0.166667,2,7,7500,1226.547045,218.206833,0,12
C15116,4099.755913,1,0,0,0,4933.666708,0,0,0,0.75,14,0,12000,3005.016513,929.740389,0,12
C15117,1507.001995,1,209.1,209.1,0,0,0.25,0.25,0,0,0,4,1800,443.628394,417.620633,0,12
C15118,2220.864979,1,2884.42,1327.83,1556.59,0,0.75,0.583333,0.666667,0,0,46,4500,1355.527973,555.596549,0,12
C15121,92.325796,1,371.16,0,371.16,0,1,0,1,0,0,12,2000,205.804949,170.367631,0.166667,12
C15122,3583.515054,1,5683.71,219.98,5463.73,0,1,0.166667,1,0,0,110,3000,4752.379612,8296.912755,0,12
C15123,3343.299372,1,790.8,0,790.8,5001.962631,1,0,1,0.333333,4,17,5000,1325.639966,848.308643,0,12
C15124,2133.901379,1,303.03,9.03,294,0,1,0.083333,1,0,0,13,3000,1512.770602,615.208288,0,12
C15125,217.993205,1,2435.21,1681.89,753.32,0,1,1,0.666667,0,0,30,7500,2024.009974,193.289032,1,12
C15126,50.803778,0.25,0,0,0,892.941422,0,0,0,0.125,2,0,1500,1272.269385,28.024972,0.333333,8
C15127,319.037744,0.818182,1262.28,1262.28,0,0,0.25,0.25,0,0,0,6,10500,1350.541585,218.810614,0.125,12
C15128,100.208311,0.909091,0,0,0,182.143966,0,0,0,0.090909,1,0,3000,175.911508,145.244181,0,11
C15129,7.168805,0.272727,88.04,88.04,0,0,0.083333,0.083333,0,0,0,1,1500,553.411253,85.677168,0,12
C15130,1747.876077,1,0,0,0,2774.385866,0,0,0,0.25,7,0,3000,495.398338,379.91166,0,12
C15131,519.444307,1,525,0,525,0,1,0,1,0,0,12,1000,1500.456687,806.258492,0.083333,12
C15132,4320.267209,1,117.23,117.23,0,2746.430467,0.083333,0.083333,0,0.333333,6,1,8000,1200.321938,1017.299239,0,12
C15133,2811.486863,1,692.52,692.52,0,637.084199,1,1,0,0.25,5,13,3000,1848.537683,2532.728316,0,12
C15134,125.793836,1,630,0,630,0,1,0,0.916667,0,0,12,1000,373.891965,166.265696,0.2,12
C15135,3798.323722,1,0,0,0,182.513182,0,0,0,0.166667,2,0,4000,916.384302,1193.658503,0,12
C15136,4274.488095,1,0,0,0,12527.49129,0,0,0,0.583333,17,0,10500,9836.835644,1115.092967,0.083333,12
C15137,900.557796,1,1865.55,1865.55,0,583.31815,0.583333,0.583333,0,0.25,7,20,3000,676.956491,232.309851,0.090909,12
C15138,858.857651,1,1013.61,631.13,382.48,0,0.5,0.25,0.416667,0,0,13,2500,739.761292,257.745004,0,12
C15139,6537.852206,0.909091,2598.51,2422.55,175.96,0,0.272727,0.090909,0.272727,0,0,26,16000,2209.410409,1385.561503,0,11
C15140,1793.970596,1,1004.9,1004.9,0,0,0.583333,0.583333,0,0,0,10,2500,2697.139893,466.169801,0,12
C15141,3215.903805,1,745.48,0,745.48,0,1,0,1,0,0,35,2500,0,,0,12
C15142,1893.704851,1,4124.81,3035.9,1088.91,0,1,0.75,1,0,0,72,6500,3235.222635,415.452888,0,12
C15143,7.50839,0.181818,95,95,0,0,0.166667,0.166667,0,0,0,2,4000,547.880399,84.010008,0,12
C15144,1180.178744,1,233.35,233.35,0,0,0.333333,0.333333,0,0,0,6,14000,599.388563,336.726753,0,12
C15145,3232.101217,1,495,495,0,4815.406969,0.166667,0.166667,0,0.583333,14,2,5500,5434.899642,1006.907571,0.083333,12
C15146,6963.435383,1,2951.93,2951.93,0,0,0.333333,0.333333,0,0,0,10,8000,1069.094662,11142.93224,0,12
C15147,368.330629,1,1029.29,1029.29,0,0,0.416667,0.416667,0,0,0,6,6500,1393.630631,170.881343,0,12
C15148,0,0,66.75,0,66.75,0,0.25,0,0.25,0,0,3,4000,0,,0,12
C15149,4.421403,0.909091,95.59,22.03,73.56,0,1,0.083333,1,0,0,16,4500,186.546816,50.283744,0.545455,12
C15150,41.049799,0.727273,413.31,133.31,280,0,0.583333,0.083333,0.416667,0,0,8,6000,475.939508,106.476161,0.625,12
C15151,3611.316106,1,2400.71,1479.24,921.47,1815.313783,1,1,1,0.166667,2,32,11500,3911.840079,795.275831,0,12
C15152,3214.579198,1,0,0,0,2322.566457,0,0,0,0.166667,3,0,4000,2232.66712,748.463466,0,12
C15153,339.183041,1,139.5,139.5,0,0,0.25,0.25,0,0,0,3,1200,877.494612,167.323383,0.090909,12
C15154,477.16584,1,1342.51,1072.51,270,0,0.583333,0.583333,0.083333,0,0,20,8500,1089.226019,211.335301,0,12
C15155,3711.955487,1,1241.4,626.4,615,0,0.666667,0.25,0.666667,0,0,22,11000,848.624102,855.287602,0,12
C15156,390.008261,1,0,0,0,463.287959,0,0,0,0.083333,1,0,2500,250.588485,205.177541,0,12
C15157,2251.896834,1,1331,1321.1,9.9,0,1,1,0.083333,0,0,24,12500,4571.887377,502.626418,0,12
C15158,2461.015559,0.636364,0,0,0,308.497698,0,0,0,0.166667,2,0,6500,8328.730628,982.558921,0.142857,12
C15159,9309.635579,1,9007.67,8775.37,232.3,0,1,1,0.25,0,0,87,15000,5528.180381,2618.776868,0,12
C15160,4355.982388,1,0,0,0,305.985578,0,0,0,0.166667,2,0,7500,1188.602797,1142.583303,0,12
C15161,62.996845,1,779.7,290,489.7,0,1,0.166667,0.833333,0,0,14,9000,775.601851,155.518201,0.5,12
C15162,22.879526,0.833333,171,0,171,0,0.833333,0,0.5,0,0,7,1500,152.51735,85.653871,1,6
C15163,4719.819043,1,2143.73,1292.78,850.95,146.547709,0.5,0.416667,0.333333,0.083333,1,28,12500,1031.151095,1032.193959,0,12
C15164,1241.565972,1,3637.75,3396.25,241.5,6419.421654,0.833333,0.583333,0.5,0.333333,8,26,7000,8754.779769,407.886506,0.416667,12
C15165,49.198038,0.272727,699,699,0,0,0.083333,0.083333,0,0,0,1,1800,69.941439,166.648868,0,12
C15166,662.691336,1,0,0,0,967.59402,0,0,0,0.166667,4,0,1200,107.916464,291.705634,0,12
C15167,4587.062248,1,333.28,0,333.28,77.956377,0.583333,0,0.583333,0.083333,1,8,5000,1234.809537,1673.959822,0,12
C15168,169.639713,1,1970.49,1009.85,960.64,0,1,1,0.666667,0,0,40,12000,1643.812227,195.514075,0.416667,12
C15169,2823.212665,1,2814.23,2814.23,0,0,1,1,0,0,0,40,7500,1150.696529,662.5686,0,12
C15170,2.880247,0.181818,250,250,0,0,0.083333,0.083333,0,0,0,1,2000,1401.222628,159.142575,0,12
C15171,47.193664,1,132,0,132,0,0.166667,0,0.166667,0,0,2,2500,267.057792,170.357282,0,12
C15172,597.628578,1,1430,1200,230,2091.07342,0.25,0.083333,0.166667,0.416667,8,4,1500,4032.106936,262.884347,0.083333,12
C15173,2872.798614,1,27.16,0,27.16,2692.777044,0.083333,0,0.083333,0.416667,15,1,5000,507.240956,1102.034141,0,12
C15174,3350.116932,1,39.8,39.8,0,3907.706693,0.083333,0.083333,0,0.083333,2,1,8000,1809.711855,907.682774,0,12
C15175,13.221335,0.857143,108.84,0,108.84,0,0.857143,0,0.714286,0,0,9,1500,69.973565,85.417572,0,7
C15177,1083.120149,1,0,0,0,2426.830138,0,0,0,0.416667,9,0,1200,1481.809323,240.79407,0.1,12
C15178,777.616173,0.909091,0,0,0,1894.377727,0,0,0,0.083333,2,0,9000,2245.358858,217.630638,0,12
C15179,122.684019,0.875,1267,247.88,1019.12,0,0.875,0.375,0.75,0,0,12,2500,1263.464175,111.639152,1,8
C15180,1615.968515,1,270,0,270,2592.263468,0.5,0,0.416667,0.666667,11,6,6000,3434.362444,364.334809,0.111111,12
C15181,434.099616,1,4392.05,3817.98,574.07,0,1,1,1,0,0,79,6000,4076.914448,188.019302,1,12
C15182,820.700166,0.818182,0,0,0,857.720875,0,0,0,0.083333,2,0,1500,1892.507498,267.650667,0.111111,12
C15183,7.625765,1,110.68,0,110.68,0,0.166667,0,0.166667,0,0,3,4000,0,,0,12
C15184,1428.118364,1,119.34,0,119.34,2563.324769,0.75,0,0.666667,0.25,14,27,1200,2545.222796,7960.080674,0.090909,12
C15185,1324.038811,1,1862.96,1862.96,0,0,0.416667,0.416667,0,0,0,11,4400,954.962296,323.536714,0,12
C15186,1190.800122,1,1864.79,1002.22,862.57,0,0.916667,0.666667,0.75,0,0,51,3000,1617.884909,255.931146,0,12
C15187,2580.169522,1,0,0,0,3912.041656,0,0,0,0.25,10,0,3000,1809.765794,638.475926,0,12
C15188,371.866448,1,2825.85,2506.84,319.01,0,0.75,0.75,0.5,0,0,24,10000,2137.437449,233.649807,0.25,12
C15189,1280.732187,1,0,0,0,395.725602,0,0,0,0.166667,4,0,1500,397.461163,380.286525,0,12
C15190,975.416023,1,9586.1,7916.74,1669.36,0,1,1,1,0,0,248,12000,8906.373361,214.210554,0.916667,12
C15191,122.113869,1,1105.92,0,1105.92,0,1,0,1,0,0,12,2500,1105.854643,173.332353,0.666667,12
C15192,1262.631995,0.909091,405,405,0,0,1,1,0,0,0,11,7000,586.551078,424.343093,0,11
C15193,143.553904,1,1778.76,726.88,1051.88,0,1,0.416667,1,0,0,53,7000,1303.254323,161.824942,0.583333,12
C15194,1037.797184,1,103.27,103.27,0,475.467016,0.25,0.25,0,0.75,14,5,2500,326.649398,254.195184,0,12
C15195,1938.576334,1,333.54,310.19,23.35,2738.946605,0.571429,0.428571,0.142857,0.857143,7,4,2000,867.233681,586.992382,0,7
C15196,6257.390416,1,9228.97,9081.24,147.73,0,1,1,0.916667,0,0,85,9400,2139.278062,3537.101876,0,12
C15197,14.570032,1,89.58,0,89.58,0,1,0,0.833333,0,0,6,1500,71.641741,83.215986,1,6
C15198,39.241601,1,199.56,0,199.56,0,1,0,1,0,0,12,3000,1558.673423,223.538858,0.25,12
C15199,871.499977,1,20,20,0,197.024597,0.083333,0.083333,0,0.333333,5,1,2000,278.265172,277.580245,0,12
C15200,180.750232,1,266.64,0,266.64,95.285453,1,0,1,0.083333,1,12,3500,1172.975952,175.62276,0.545455,12
C15201,4107.157763,1,279.71,279.71,0,9337.271222,0.25,0.25,0,0.416667,8,3,5000,8627.985927,1211.424432,0.166667,12
C15202,58.313733,0.454545,499,0,499,0,0.545455,0,0.454545,0,0,6,1500,526.368079,76.744713,0.125,11
C15203,5665.802895,1,0,0,0,10507.87257,0,0,0,0.416667,9,0,10500,1290.753615,1629.315325,0,12
C15204,1340.671346,1,0,0,0,244.036318,0,0,0,0.25,3,0,1500,514.124193,519.856738,0,12
C15206,43.762299,1,422.24,347.24,75,0,1,0.166667,1,0,0,15,3000,280.83786,119.087402,0,12
C15207,111.449845,1,1389.94,0,1389.94,0,1,0,1,0,0,24,1300,1356.270465,167.215217,1,12
C15208,138.489138,1,1455.68,1237.92,217.76,0,1,1,0.083333,0,0,30,500,1330.92776,177.486834,1,12
C15209,70.976464,1,0,0,0,1880.659305,0,0,0,0.166667,2,0,1000,1860.536797,69.470274,0.181818,12
C15210,49.378783,0.375,542.34,542.34,0,0,0.25,0.25,0,0,0,3,2700,387.944071,113.60971,1,8
C15211,4295.964134,1,0,0,0,4505.063338,0,0,0,0.416667,18,0,7500,934.137744,1259.264875,0,12
C15212,1017.071792,0.636364,0,0,0,4310.221199,0,0,0,0.25,15,0,4500,4992.302341,665.402509,0.2,12
C15213,138.459191,1,327.94,0,327.94,0,1,0,1,0,0,26,5000,188.683162,208.663344,0,12
C15214,289.537597,0.909091,1216.7,1216.7,0,0,0.5,0.5,0,0,0,9,5000,788.58998,188.958312,0,12
C15215,74.755978,1,553.7,248.7,305,0,0.583333,0.333333,0.166667,0,0,9,1000,467.131192,169.840535,0.2,12
C15216,16.59641,0.545455,220.48,220.48,0,0,0.083333,0.083333,0,0,0,1,5000,302.180025,60.558319,0,12
C15217,51.004807,0.909091,431.93,0,431.93,0,1,0,1,0,0,17,4000,1089.402716,135.20894,0.3,12
C15218,1489.224372,0.636364,1209.56,890,319.56,0,0.833333,0.083333,0.833333,0,0,11,12500,6831.656434,717.304514,0.181818,12
C15219,57.70484,0.818182,772.46,85,687.46,0,0.833333,0.083333,0.75,0,0,13,4000,770.916661,95.057442,0.5,12
C15220,99.446029,0.181818,0,0,0,1045.066588,0,0,0,0.083333,5,0,1200,7142.732735,127.577579,1,12
C15221,186.054174,1,2126.81,1529.8,597.01,0,1,0.916667,1,0,0,27,7000,1998.999896,178.290009,1,12
C15222,2948.447663,1,0,0,0,1539.285222,0,0,0,0.333333,13,0,3000,207.448103,13350.55682,0,12
C15223,127.895284,1,1085.16,134.9,950.26,0,1,0.25,1,0,0,29,1000,469.114905,172.662882,0.333333,12
C15224,18.014226,0.727273,130.5,0,130.5,0,0.75,0,0.75,0,0,9,1500,176.874316,151.915915,0.333333,12
C15225,6.86049,0.2,114,114,0,0,0.1,0.1,0,0,0,1,2000,1081.831337,,0,10
C15226,1908.569743,1,0,0,0,4604.425401,0,0,0,0.416667,6,0,5400,2118.553043,471.692662,0,12
C15227,437.735369,0.909091,483.65,483.65,0,0,0.5,0.5,0,0,0,11,6000,1497.949644,211.310481,0.2,12
C15228,1245.976021,1,0,0,0,615.715834,0,0,0,0.083333,2,0,1800,328.825762,287.194759,0,12
C15229,1019.133646,1,9249.73,2326.09,6923.64,0,0.833333,0.583333,0.833333,0,0,96,9000,8716.674684,240.332998,0.3,12
C15230,1844.889665,1,1848.24,1848.24,0,0,0.75,0.75,0,0,0,12,3400,1239.278015,427.761699,0,12
C15232,952.431767,0.909091,3882.65,3527.65,355,2101.942774,0.666667,0.583333,0.166667,0.333333,10,37,3500,3823.141055,252.01094,0.166667,12
C15233,1848.758853,1,3588.13,399.76,3188.37,0,1,0.583333,1,0,0,62,6700,4923.193295,413.007713,0,12
C15234,1181.852384,1,750.78,0,750.78,18.531069,0.5,0,0.5,0.083333,1,6,1200,1080.501526,1752.604791,0,12
C15235,382.870641,0.909091,2972.92,2479.1,493.82,0,0.75,0.666667,0.416667,0,0,18,1200,3753.091608,161.92571,0.8,12
C15236,1459.803597,1,0,0,0,218.234292,0,0,0,0.416667,5,0,1500,436.226459,602.777344,0,12
C15237,162.972111,0.909091,1586.6,0,1586.6,110.671623,0.833333,0,0.75,0.083333,1,10,2500,1577.161232,203.807999,0.666667,12
C15239,1396.214811,1,3729.35,2489.35,1240,536.658419,1,1,0.583333,0.25,4,45,2500,1550.474014,363.926512,0,12
C15240,225.282024,1,545.68,0,545.68,0,1,0,1,0,0,14,6500,1097.963345,176.797021,0.083333,12
C15241,454.552808,0.454545,0,0,0,1091.832836,0,0,0,0.083333,1,0,1200,163.85665,297.132962,0,12
C15242,1785.90226,1,0,0,0,129.421992,0,0,0,0.166667,4,0,1800,287.777315,9294.994141,0,12
C15243,535.291589,1,824.61,438.57,386.04,0,0.727273,0.181818,0.545455,0,0,20,4000,314.512747,159.094115,0,11
C15244,6.697211,0.181818,64.69,64.69,0,0,0.083333,0.083333,0,0,0,2,10500,372.572278,81.447345,0,12
C15245,5.377296,0.181818,69,69,0,0,0.083333,0.083333,0,0,0,1,2000,92.031894,46.267546,0,12
C15246,4020.130769,1,79.62,79.62,0,5457.123658,0.083333,0.083333,0,0.25,23,1,9500,7058.832194,1040.283795,0.1,12
C15247,1117.33657,1,0,0,0,99.315429,0,0,0,0.25,4,0,1200,272.177301,395.344077,0,12
C15248,15.848963,0.363636,150,0,150,0,0.25,0,0.166667,0,0,3,1600,119.468878,68.370436,0.181818,12
C15249,900.541751,1,15.8,0,15.8,0,0.25,0,0.25,0,0,3,7000,1542.583506,375.127536,0,12
C15250,2544.378002,1,1108.54,1108.54,0,0,0.583333,0.583333,0,0,0,26,3000,524.24945,831.65824,0,12
C15251,1852.646433,1,2600,2200,400,3481.132679,0.333333,0.166667,0.083333,0.083333,8,4,6000,1362.425769,727.429491,0.1,12
C15252,0,0,0,0,0,465.571691,0,0,0,0.083333,1,0,3000,6112.512276,,0,12
C15253,581.24856,0.909091,556.83,484.88,71.95,0,0.727273,0.636364,0.090909,0,0,32,1500,328.462817,345.557752,0,11
C15254,504.409631,1,338.9,199,139.9,0,0.416667,0.166667,0.166667,0,0,5,2500,829.691401,190.314886,0,12
C15255,142.430458,1,1488.84,0,1488.84,0,1,0,1,0,0,24,5000,1450.096836,178.871755,1,12
C15256,7057.524237,1,2761.76,163,2598.76,2317.636143,0.916667,0.166667,0.75,0.25,5,121,7000,3083.16422,8724.958739,0,12
C15257,958.920206,1,66.7,0,66.7,0,0.166667,0,0.166667,0,0,2,1000,302.656395,800.097611,0,12
C15258,15.257465,0.636364,238.25,0,238.25,0,0.083333,0,0.083333,0,0,2,3000,4.841543,111.741197,0,12
C15259,0.009684,0.181818,79.24,0,79.24,0,0.083333,0,0.083333,0,0,1,6000,688.614293,35.978677,0.333333,12
C15260,385.763111,1,232.93,232.93,0,0,0.5,0.5,0,0,0,6,2500,989.738532,152.762176,0.083333,12
C15261,1780.188356,1,845.67,31.5,814.17,4137.170984,0.75,0.166667,0.583333,1,71,16,2500,3989.545295,566.947431,0.090909,12
C15262,1.841583,0.181818,67.5,0,67.5,0,0.083333,0,0.083333,0,0,1,2500,110.266434,209.339591,0,12
C15263,1839.122533,1,1055.32,0,1055.32,3780.152602,0.916667,0,0.833333,0.25,3,19,6500,2842.037627,541.368131,0,12
C15264,15.008041,1,108.95,49.8,59.15,0,0.5,0.083333,0.333333,0,0,6,1500,149.853315,131.972396,0.111111,12
C15265,2106.417286,1,2151.93,1386.67,765.26,0,0.833333,0.5,0.75,0,0,21,4200,2190.962493,601.921408,0,12
C15266,2676.263845,1,0,0,0,2328.859489,0,0,0,0.083333,1,0,3500,636.709165,558.717246,0,12
C15267,500.219415,1,27.05,0,27.05,0,0.083333,0,0.083333,0,0,1,1200,104.687781,300.921255,0,12
C15268,4128.31155,1,0,0,0,1674.401635,0,0,0,0.416667,6,0,5000,1082.274035,1107.973906,0,12
C15269,1018.350846,1,0,0,0,716.818927,0,0,0,0.090909,3,0,3000,263.238508,334.618726,0,11
C15270,10.678354,0.727273,50,50,0,0,0.083333,0.083333,0,0,0,1,3000,71.90595,91.526002,0,12
C15271,1273.731635,1,0,0,0,534.228453,0,0,0,0.166667,3,0,1500,755.520686,568.672226,0,12
C15272,58.12945,1,576,0,576,0,1,0,1,0,0,12,1500,505.433563,163.327553,0.416667,12
C15273,153.637431,1,1495.41,941.41,554,0,1,1,0.25,0,0,26,4500,1345.989788,163.177278,0.727273,12
C15274,1667.146414,1,4343.82,3818.84,524.98,0,0.916667,0.75,0.666667,0,0,39,7500,3798.443473,425.9899,0,12
C15275,1648.701838,1,740.7,650.9,89.8,0,0.5,0.5,0.166667,0,0,12,2500,885.070007,366.004256,0,12
C15276,15.330559,0.727273,144.64,0,144.64,0,0.666667,0,0.666667,0,0,8,1000,198.970881,96.044022,0,12
C15277,5772.250286,1,255.25,150,105.25,2969.93596,0.25,0.083333,0.166667,0.5,20,4,6500,1385.482263,1378.644403,0,12
C15278,73.704935,1,554.67,0,554.67,0,1,0,1,0,0,17,4000,578.565706,175.221326,0.75,12
C15279,2933.068755,1,0,0,0,7542.177658,0,0,0,0.833333,20,0,10000,2201.09767,612.068106,0,12
C15280,1421.419262,1,1669.2,274.19,1395.01,0,1,0.166667,1,0,0,65,8500,7684.307278,521.675562,0,12
C15281,424.938385,1,4060.58,1696.94,2363.64,0,1,1,0.75,0,0,53,7500,4308.448155,184.69761,0.833333,12
C15282,1033.371763,1,2361.97,1591.05,770.92,365.689536,1,0.583333,1,0.083333,1,39,3000,2097.161809,245.746831,0.083333,12
C15283,0,0,120,0,120,0,0.333333,0,0.333333,0,0,4,4000,140.890144,,0,12
C15284,5861.100691,1,64.71,64.71,0,9799.529884,0.083333,0.083333,0,0.583333,35,2,9000,7371.459399,2791.366849,0.083333,12
C15285,3987.467435,1,146.53,45,101.53,2665.355738,0.416667,0.083333,0.25,0.5,8,6,6000,1316.698331,1252.705624,0,12
C15286,1606.56766,0.818182,0,0,0,1173.530445,0,0,0,0.25,3,0,4500,3883.138519,638.672701,0.125,12
C15287,1630.991993,1,578.9,0,578.9,145.230653,0.666667,0,0.583333,0.083333,1,20,2500,574.051951,940.119465,0,12
C15288,95.887902,1,769,325,444,0,0.666667,0.416667,0.25,0,0,15,4000,958.996228,151.156275,0.4,12
C15289,1804.401706,1,40,40,0,2392.281584,0.083333,0.083333,0,0.25,6,1,2500,2459.382382,679.004285,0,12
